"url","Name","Name_link"
"https://www.city-data.com/city/Michigan.html","Greenville, MI","https://www.city-data.com/city/Greenville-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Greilickville",""
"https://www.city-data.com/city/Michigan.html","Grosse Ile","https://www.city-data.com/city/Grosse-Ile-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Grosse Pointe Farms","https://www.city-data.com/city/Grosse-Pointe-Farms-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Grosse Pointe Park","https://www.city-data.com/city/Grosse-Pointe-Park-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Grosse Pointe Shores",""
"https://www.city-data.com/city/Michigan.html","Grosse Pointe Woods","https://www.city-data.com/city/Grosse-Pointe-Woods-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Grosse Pointe",""
"https://www.city-data.com/city/Michigan.html","Gwinn",""
"https://www.city-data.com/city/Michigan.html","Hamtramck","https://www.city-data.com/city/Hamtramck-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Hancock, MI",""
"https://www.city-data.com/city/Michigan.html","Hanover, MI",""
"https://www.city-data.com/city/Michigan.html","Harbor Beach",""
"https://www.city-data.com/city/Michigan.html","Harbor Springs",""
"https://www.city-data.com/city/Michigan.html","Hardwood Acres",""
"https://www.city-data.com/city/Michigan.html","Haring",""
"https://www.city-data.com/city/Michigan.html","Harper Woods","https://www.city-data.com/city/Harper-Woods-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Harrison, MI",""
"https://www.city-data.com/city/Michigan.html","Harrisville, MI",""
"https://www.city-data.com/city/Michigan.html","Hartford, MI",""
"https://www.city-data.com/city/Michigan.html","Hart, MI",""
"https://www.city-data.com/city/Michigan.html","Harvey, MI",""
"https://www.city-data.com/city/Michigan.html","Haslett","https://www.city-data.com/city/Haslett-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Hastings, MI","https://www.city-data.com/city/Hastings-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Hazel Park","https://www.city-data.com/city/Hazel-Park-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Hemlock, MI",""
"https://www.city-data.com/city/Michigan.html","Henderson, MI",""
"https://www.city-data.com/city/Michigan.html","Hersey, MI",""
"https://www.city-data.com/city/Michigan.html","Hesperia, MI",""
"https://www.city-data.com/city/Michigan.html","Hickory Corners",""
"https://www.city-data.com/city/Michigan.html","Highland Park, MI","https://www.city-data.com/city/Highland-Park-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Hillman, MI",""
"https://www.city-data.com/city/Michigan.html","Hillsdale, MI","https://www.city-data.com/city/Hillsdale-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Holland, MI","https://www.city-data.com/city/Holland-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Holly, MI","https://www.city-data.com/city/Holly-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Holt, MI","https://www.city-data.com/city/Holt-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Homer, MI",""
"https://www.city-data.com/city/Michigan.html","Honor",""
"https://www.city-data.com/city/Michigan.html","Hopkins, MI",""
"https://www.city-data.com/city/Michigan.html","Horton Bay",""
"https://www.city-data.com/city/Michigan.html","Houghton Lake",""
"https://www.city-data.com/city/Michigan.html","Houghton, MI","https://www.city-data.com/city/Houghton-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Howard City, MI",""
"https://www.city-data.com/city/Michigan.html","Howell, MI","https://www.city-data.com/city/Howell-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Hubbard Lake",""
"https://www.city-data.com/city/Michigan.html","Hubbardston, MI",""
"https://www.city-data.com/city/Michigan.html","Hubbell, MI",""
"https://www.city-data.com/city/Michigan.html","Hudsonville","https://www.city-data.com/city/Hudsonville-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Hudson, MI",""
"https://www.city-data.com/city/Michigan.html","Huntington Woods","https://www.city-data.com/city/Huntington-Woods-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Imlay City",""
"https://www.city-data.com/city/Michigan.html","Indian River",""
"https://www.city-data.com/city/Michigan.html","Inkster, MI","https://www.city-data.com/city/Inkster-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Interlochen",""
"https://www.city-data.com/city/Michigan.html","Ionia, MI","https://www.city-data.com/city/Ionia-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Iron Mountain","https://www.city-data.com/city/Iron-Mountain-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Iron River, MI",""
"https://www.city-data.com/city/Michigan.html","Ironwood",""
